number;adress;;;;;;;;
8782220823;СКБ Карачаево-Черкесское ОСБ (8585) Карачаево-Черкесское ГОСБ № 8585 г. ЧЕРКЕССК ул. КРАСНОАРМЕЙСКАЯ д.66 индекс 369000 ;Удален;;;;;;;Ростелеком
8472245685;СКБ Калмыкское ОСБ (8579) Калмыцкое ГОСБ № 8579 КАЛМЫКИЯ   Элиста г. ул. ЛЕНИНА д.305 индекс 358000 ;Удален;;;;;;;Ростелеком
8632878057;"ЮЗБ Ростовский ГОСБ (5221) Аппарат_отдел подбора и адаптации персонала г. Ростов-на-Дону, ул. Евдокимова 37 каб. 228 Предложение: оставить 1 номер 8632878057. 
Обоснование: ""HR подразделениям важно использовать индивидуальные  городские номера телефонов в аппарате банка и ГОСБ (1 и 2 категории) в связи с:
 1. Ежедневным  взаимодействием  по вопросам трудоустройства с внешними кандидатами:
- количество заявок в месяц  от 400 до 500;
- количество входящих звонков у каждого рекрутера    в день  от 20 до 45.
2. Регулярное взаимодействие с внешними контрагентами:
- организация мероприятий для студентов и преподавателей высших учебных заведений  и средне-специальных учебных заведений на территории города и области;
- центр занятости населения (регулярные переговоры с направленными кандидатами по вопросу трудоустройства);
- средства массовой информации (сотрудничество с работными сайтами hh.ru, superjob, Авито  и.т.д.)
3. Сохранение имиджа Сбербанка  как работодателя, т.к. существует риск потери кандидата: 
-  из-за отсутствия переадресации (в текущей ситуации звонок переадресуется коллеге и есть возможность оперативно решить вопрос).
-отсутствие оператора и  возможности соединения с отделом подбора персонала, если кандидат не знает добавочный.""Центр развития талантов (на правах управления); Евдокимова 37 ";Используется;;;;;;;Ростелеком
8632878204;"ЮЗБ Ростовский ГОСБ (5221) Аппарат_отдел подбора и адаптации персонала г. Ростов-на-Дону, ул. Евдокимова 37 каб. 228 Предложение: оставить 1 номер 8632878057. 
Обоснование: ""HR подразделениям важно использовать индивидуальные  городские номера телефонов в аппарате банка и ГОСБ (1 и 2 категории) в связи с:
 1. Ежедневным  взаимодействием  по вопросам трудоустройства с внешними кандидатами:
- количество заявок в месяц  от 400 до 500;
- количество входящих звонков у каждого рекрутера    в день  от 20 до 45.
2. Регулярное взаимодействие с внешними контрагентами:
- организация мероприятий для студентов и преподавателей высших учебных заведений  и средне-специальных учебных заведений на территории города и области;
- центр занятости населения (регулярные переговоры с направленными кандидатами по вопросу трудоустройства);
- средства массовой информации (сотрудничество с работными сайтами hh.ru, superjob, Авито  и.т.д.)
3. Сохранение имиджа Сбербанка  как работодателя, т.к. существует риск потери кандидата: 
-  из-за отсутствия переадресации (в текущей ситуации звонок переадресуется коллеге и есть возможность оперативно решить вопрос).
-отсутствие оператора и  возможности соединения с отделом подбора персонала, если кандидат не знает добавочный.""Центр развития талантов (на правах управления); Евдокимова 37 ";Используется;;;;;;;Ростелеком
8622694184;ЮЗБ Сочинский ГОСБ (1806) Отдел подбора и карьерного развития УРМ Сочи,  г. Сочи , Войкова 2, каб. 212  ;Удален;;;;;;;МТС
8712629620;СКБ Чеченское ГОСБ (8643) Чеченское ГОСБ № 8643 г. Грозный, ул. Им. Шейха Али Митаева, д. 12 ;Удален;;;;;;;Электросвязь
8772532840;ЮЗБ Адыгейский ГОСБ (8620) Адыгейское ГОСБ № 8620 РЕСПУБЛИКА АДЫГЕЯ г. МАЙКОП ул. ДИМИТРОВА д.2 корп.А ;Удален;;;;;;;Ростелеком
8732229240;СКБ Ингушское ГОСБ (8633) Ингушское ГОСБ № 8633 366720, г. Назрань, ул.Московская, 27 ;Удален;;;;;;;Ростелеком
8672250668;СКБ Северо-Осетинское ГОСБ (8632) Северо-Осетинское ГОСБ № 8632 г. Владикавказ, ул. Коцоева, д. 68. ;Удален;;;;;;;Ростелеком
8662442789;СКБ Кабардино-Балкарское ОСБ (8631) Кабардино-Балкарское ГОСБ № 8631 г. Нальчик ул. ПУШКИНА д.33А   ;Удален;;;;;;;Ростелеком
8612190389;"ЮЗБ Краснодарский ГОСБ (8619) КГОСБ № 8619 Управление по работе с персоналом, отдел подбора и карьерного развития г. Краснодар, Красноармейская, 34. Каб.13.13 Договор 3048 от 06.02.2003 Обоснование: ""HR подразделениям важно использовать индивидуальные  городские номера телефонов в аппарате банка и ГОСБ (1 и 2 категории) в связи с:
 1. Ежедневным  взаимодействием  по вопросам трудоустройства с внешними кандидатами:
- количество заявок в месяц  от 400 до 500;
- количество входящих звонков у каждого рекрутера    в день  от 20 до 45.
2. Регулярное взаимодействие с внешними контрагентами:
- организация мероприятий для студентов и преподавателей высших учебных заведений  и средне-специальных учебных заведений на территории города и области;
- центр занятости населения (регулярные переговоры с направленными кандидатами по вопросу трудоустройства);
- средства массовой информации (сотрудничество с работными сайтами hh.ru, superjob, Авито  и.т.д.)
3. Сохранение имиджа Сбербанка  как работодателя, т.к. существует риск потери кандидата: 
-  из-за отсутствия переадресации (в текущей ситуации звонок переадресуется коллеге и есть возможность оперативно решить вопрос).
-отсутствие оператора и  возможности соединения с отделом подбора персонала, если кандидат не знает добавочный.""
 Центр развития талантов (на правах управления); Красноармейская, 34 ";Используется;;;;;;;Ростелеком
8612190173;ЮЗБ Краснодарский ГОСБ (8619) Учебный центр (на правах отдела) г. Краснодар, Красноармейская, 34. Каб.13.17 ;Удален;;;;;;;Ростелеком
8652308450;СКБ Ставропольское ГОСБ (5230) Учебный центр (на правах отдела) г. СТАВРОПОЛЬ ул. ЛЕНИНА д.361 индекс 355035 ;Удален;;;;;;;Ростелеком
8652308466;СКБ Ставропольское ГОСБ (5230) Учебный центр (на правах отдела) г. СТАВРОПОЛЬ ул. ЛЕНИНА д.361 индекс 355035 ;Удален;;;;;;;Ростелеком
8632878185;ЮЗБ Ростовский ГОСБ (5221) Учебный центр (на правах отдела) г. Ростов-на-Дону, ул. Евдокимова 37 каб. 210 ;Удален;;;;;;;Ростелеком
4872328989;СРБ 8604 Тульское головное отделение № 8604 300600, г. Тула, пл. Крестовоздвиженская 1 ;Удален;;;;;;;Ростелеком
4872245461;СРБ 8604 Тульское головное отделение № 8604 300600, г. Тула, пл. Крестовоздвиженская 1 ;Удален;;;;;;;Ростелеком
4872468359;СРБ МСЦ МСЦ Ясная Поляна г. Тула, ул. Коминтерна 390 ;Удален;;;;;;;Ростелеком
8442742023;ПВБ Волгоградское ГОСБ №8621   ;Используется;;;;;;;Ростелеком
8442742007;ПВБ Волгоградское ГОСБ №8621   ;Используется;;;;;;;Ростелеком
8442722142;ПВБ Волгоградское ГОСБ №8621   ;Используется;;;;;;;Ростелеком
8442742038;ПВБ Волгоградское ГОСБ №8621   ;Используется;;;;;;;Ростелеком
8442742752;ПВБ Волгоградское ГОСБ №8621   ;Используется;;;;;;;Ростелеком
8442965425;ПВБ Волгоградское ГОСБ №8621   ;Используется;;;;;;;Ростелеком
8442965411;ПВБ Волгоградское ГОСБ №8621   ;Используется;;;;;;;Ростелеком
8442965366;ПВБ Волгоградское ГОСБ №8621   ;Используется;;;;;;;Ростелеком
